id,text
1062055907629109249,"There is no question that Broward County Supervisor of Elections Brenda Snipes failed to comply with Florida law on multiple counts, undermining Floridians’ confidence in our electoral process. Supervisor Snipes should be removed from her office following the recounts."
1061803634634223617,Where is the outrage with what is going on in Nicaragua? https://t.co/yxisqY3WDw
1061739816113573888,"Classy on all fronts. Thank you for your service, @DanCrenshawTX. #NeverForget #VeteransDay https://t.co/Jnwv9bsWEU"
1061698339677356033,"New Hampshire @GovChrisSununu has been a valiant warrior for Granite State students, and they are fortunate he will continue to fight for #edreform https://t.co/qpJ8Sl9tiL"
1061694552162091011,"The best way to express gratitude on this #VeteransDay is to act on it. Today and throughout the coming year, let’s give back to the courageous men and women who have served our great nation and the families of those who have made the ultimate sacrifice for it. https://t.co/Q4ZZSeS3yW"
1061397156676943873,"""God Bless America"" Flash Mob with The Denver Brass https://t.co/OFazh4ZzFN via @YouTube God Bless our Veterans!"
1061360541925588992,"As a politician, I vowed not to attack my opponents. Where’s that ethos now? - The Washington Post  https://t.co/V0qS4F4wbv"
1060939264962236417,"A fifth of China’s urban housing supply lies empty, equivalent to 50 million homes | South China Morning Post https://t.co/KWqHpAxhn6"
1060660391733276672,"Proud to stand with @ScottforFlorida, who has been a tremendous governor for our state. Looking forward to Rick bringing real leadership to our nation's capital to #MakeWashingtonWork https://t.co/muwWHOluCv"
1060284411177041927,Big winners in Florida last night: our students. @RonDeSantisFL and his partners in the Florida Legislature will build on our state's legacy of empowering parents to choose the best options for their children. #edreform https://t.co/5kEppKgSkP
1060267206355894274,"The media is not the enemy of the people. The freedom of the press is protected by the Constitution. Presidents never enjoy pointed questions from the press, but President Trump should respect their right to ask them and respect Americans enough to answer them. https://t.co/JY3eAwX8RH"
1060210882544836608,"Notable &amp; Quotable: Governor Snowbird Welcome to the Sunshine State, Governor LePage. https://t.co/OPc908NDsk"
1060048945114693633,Rick Scott has been a fantastic governor and I’m thrilled he will continue to serve our state as Florida’s next U.S. Senator. @ScottforFlorida will fight for Floridians and get to work on fixing a broken Washington. Best of luck to Rick and Ann on their next great challenge! https://t.co/WLU5L0wmqw
1060032143404027904,"Congratulations to my friend Governor @dougducey! He has been an incredible leader for Arizona and I'm looking forward to four more years of his leadership, especially when it comes to #edreform. https://t.co/vMX5sc4MW0"
1060031023155724289,"Congratulations, Governor @ChrisSununu! Incredible news for New Hampshire, especially New Hampshire parents and students benefiting from your education reform agenda. #edreform https://t.co/2B9zftd57J"
1060029364686016512,This is a tremendous victory for Republicans and for a strong policy agenda for Ohio. Congratulations to Governor-elect @MikeDeWine and Lt. Governor-elect @JonHusted! https://t.co/Ttc68PTe80
1060025799217168386,"This isn't just great news for Utah and the United States Senate, it's great news for our country. Congratulations Senator-elect @MittRomney! https://t.co/Cb5ELQAwf1"
1060020183375450112,"Congratulations to Florida’s next Governor @RonDeSantisFL! I know he will keep Florida the best place in the nation to raise a family, grow a business and pursue your dreams. Columba and I are praying for Ron as he embarks on the greatest job in the world."
1060014608071696384,Columba and I are so proud of @georgepbush. He ran a great campaign and has built a strong record as Texas Land Commissioner. We're thankful Texans rewarded his unwavering commitment to their state. https://t.co/1JOw21oa21
1060007329947705344,Congratulations @WalkerStapleton on a strong campaign and your tremendous service as Colorado's Treasurer. https://t.co/ZjRoETSvFK
1060003536342257665,Congratulations to Governor @GregAbbott_TX! Four more years of strong conservative leadership for Texas. https://t.co/L8hRbJw8JB
1060003236055265281,Congratulations to Governor @henrymcmaster! https://t.co/ar7GHtFyzM
1060002103287054342,Fantastic news for Alabama! @GovernorKayIvey https://t.co/dIzoi6xEoW
1060001943198797831,Carlos is an absolute star. He's been a fantastic Congressman for South Florida and has a bright future ahead of him. @carloslcurbelo https://t.co/HAROQpezgc
1059995789089562629,Congratulations Governor-elect @Mark_Gordon_WY! https://t.co/OERqCQ5yGV
1059995559816241152,Completely agree. Congratulations @RepMannyDiazJr! https://t.co/r9X5JnmIBR
1059995251241373696,A very well deserved re-election for Governor @LarryHogan! https://t.co/cQ1jHZ11A8
1059987004195266560,Big win for Governor-elect @BillLeeTN! He'll be a fantastic leader for Tennessee! https://t.co/94M4ERnW7U
